,User,Job,,,,,UserId,Rating
,,,,,,,878,3
,,,,,,,276,3
,,,,,,,545,3
,,,,,,,833,4
,,,,,,,848,4
,,,,,,,830,5
,,,,,,,532,4
,,,,,,,881,3
,,,,,,,629,4
,,,,,,,340,5
,,,,,,,697,3
,,,,,,,854,2
,,,,,,,848,2
,,,,,,,756,2
,,,,,,,630,3
,,,,,,,783,5
,,,,,,,33,3
,,,,,,,454,3
,,,,,,,299,3
,,,,,,,645,3
,,,,,,,920,4
,,,,,,,790,1
,,,,,,,186,5
,,,,,,,535,3
,,,,,,,615,4
,,,,,,,326,5
,,,,,,,71,3
,,,,,,,642,4
,,,,,,,654,4
,,,,,,,420,5
,,,,,,,790,2
,,,,,,,405,2
,,,,,,,13,5
,,,,,,,855,4
,,,,,,,455,4
,,,,,,,297,3
,,,,,,,304,3
,,,,,,,790,3
,,,,,,,727,2
,,,,,,,500,5
,,,,,,,889,3
,,,,,,,790,2
,,,,,,,234,4
,,,,,,,640,5
,,,,,,,809,3
,,,,,,,857,1
,,,,,,,919,3
,,,,,,,883,5
,,,,,,,805,2
,,,,,,,542,3
,,,,,,,797,2
,,,,,,,556,3
,,,,,,,830,3
,,,,,,,189,5
,,,,,,,875,5
,,,,,,,758,5
,,,,,,,429,3
,,,,,,,730,3
,,,,,,,892,3
,,,,,,,896,4
,,,,,,,920,4
,,,,,,,390,1
,,,,,,,796,3
,,,,,,,919,3
,,,,,,,634,3
,,,,,,,851,4
,,,,,,,600,5
,,,,,,,790,3
,,,,,,,796,5
,,,,,,,887,5
,,,,,,,92,2
,,,,,,,880,4
,,,,,,,184,4
,,,,,,,486,4
,,,,,,,846,5
,,,,,,,845,3
,,,,,,,694,4
,,,,,,,5,2
,,,,,,,835,5
,,,,,,,795,5
,,,,,,,847,4
,,,,,,,313,4
,,,,,,,59,4
,,,,,,,852,4
,,,,,,,716,5
,,,,,,,389,5
,,,,,,,729,4
,,,,,,,13,5
,,,,,,,716,4
,,,,,,,698,3
,,,,,,,389,4
,,,,,,,755,3
,,,,,,,394,3
,,,,,,,312,5
,,,,,,,715,4
,,,,,,,532,4
,,,,,,,145,2
,,,,,,,910,1
,,,,,,,622,3
,,,,,,,792,4
,,,,,,,682,3
,,,,,,,269,5
,,,,,,,297,3
,,,,,,,819,4
,,,,,,,178,4
,,,,,,,699,4
,,,,,,,625,3
,,,,,,,378,4
,,,,,,,870,4
,,,,,,,764,4
,,,,,,,405,1
,,,,,,,863,4
,,,,,,,660,2
,,,,,,,625,2
,,,,,,,450,4
,,,,,,,862,4
,,,,,,,719,2
,,,,,,,880,1
,,,,,,,108,4
,,,,,,,871,3
,,,,,,,661,5
,,,,,,,933,3
,,,,,,,880,4
,,,,,,,445,2
,,,,,,,805,5
,,,,,,,601,2
,,,,,,,393,2
,,,,,,,693,4
,,,,,,,710,4
,,,,,,,457,5
,,,,,,,533,4
,,,,,,,805,5
,,,,,,,420,5
,,,,,,,523,4
,,,,,,,882,5
,,,,,,,830,3
,,,,,,,605,2
,,,,,,,825,3
,,,,,,,198,3
,,,,,,,71,5
,,,,,,,730,5
,,,,,,,116,3
,,,,,,,917,5
,,,,,,,351,4
,,,,,,,659,5
,,,,,,,379,5
,,,,,,,745,4
,,,,,,,781,4
,,,,,,,447,5
,,,,,,,659,4
,,,,,,,897,3
,,,,,,,704,3
,,,,,,,703,3
,,,,,,,908,3
,,,,,,,399,4
,,,,,,,896,2
,,,,,,,682,4
,,,,,,,472,4
,,,,,,,301,3
,,,,,,,130,5
,,,,,,,897,4
,,,,,,,577,3
,,,,,,,753,4
,,,,,,,716,3
,,,,,,,734,4
,,,,,,,780,3
,,,,,,,788,3
,,,,,,,642,5
,,,,,,,349,5
,,,,,,,815,3
,,,,,,,240,5
,,,,,,,655,3
,,,,,,,936,1
,,,,,,,166,1
,,,,,,,935,5
,,,,,,,704,3
,,,,,,,279,4
,,,,,,,884,5
,,,,,,,846,4
,,,,,,,849,5
,,,,,,,586,3
,,,,,,,628,4
,,,,,,,748,3
,,,,,,,846,5
,,,,,,,504,3
,,,,,,,788,5
,,,,,,,292,4
,,,,,,,276,4
,,,,,,,557,2
,,,,,,,780,4
,,,,,,,835,5
,,,,,,,474,5
,,,,,,,815,4
,,,,,,,398,5
,,,,,,,624,5
,,,,,,,181,2
,,,,,,,870,3
,,,,,,,474,4
,,,,,,,753,4
,,,,,,,916,3
,,,,,,,933,3
,,,,,,,747,5
,,,,,,,840,5
,,,,,,,727,2
,,,,,,,654,4
,,,,,,,380,3
,,,,,,,843,4
,,,,,,,472,4
,,,,,,,332,4
,,,,,,,698,2
,,,,,,,497,2
,,,,,,,728,4
,,,,,,,234,2
,,,,,,,868,4
,,,,,,,385,1
,,,,,,,638,3
,,,,,,,181,1
,,,,,,,524,2
,,,,,,,774,2
,,,,,,,889,4
,,,,,,,843,2
,,,,,,,835,5
,,,,,,,795,2
,,,,,,,793,4
,,,,,,,160,4
,,,,,,,885,4
,,,,,,,788,2
,,,,,,,936,2
,,,,,,,666,3
,,,,,,,782,2
,,,,,,,745,5
,,,,,,,695,2
,,,,,,,853,1
,,,,,,,774,1
,,,,,,,642,1
,,,,,,,523,4
,,,,,,,178,4
,,,,,,,763,4
,,,,,,,839,2
,,,,,,,214,3
,,,,,,,201,3
,,,,,,,802,4
,,,,,,,354,3
,,,,,,,870,3
,,,,,,,577,5
,,,,,,,339,4
,,,,,,,325,4
,,,,,,,684,2
,,,,,,,833,2
,,,,,,,889,4
,,,,,,,601,5
,,,,,,,94,5
,,,,,,,608,5
,,,,,,,851,4
,,,,,,,804,4
,,,,,,,64,4
,,,,,,,870,3
,,,,,,,276,4
,,,,,,,568,5
,,,,,,,872,5
,,,,,,,255,2
,,,,,,,669,3
,,,,,,,455,3
,,,,,,,921,1
,,,,,,,581,4
,,,,,,,139,3
,,,,,,,823,4
,,,,,,,805,2
,,,,,,,493,2
,,,,,,,727,5
,,,,,,,495,1
,,,,,,,389,4
,,,,,,,889,4
,,,,,,,497,3
,,,,,,,833,5
,,,,,,,846,5
,,,,,,,770,4
,,,,,,,830,3
,,,,,,,921,2
,,,,,,,804,3
,,,,,,,441,3
,,,,,,,271,5
,,,,,,,752,3
,,,,,,,788,2
,,,,,,,450,4
,,,,,,,142,4
,,,,,,,747,3
,,,,,,,430,3
,,,,,,,859,5
,,,,,,,487,4
,,,,,,,461,4
,,,,,,,788,2
,,,,,,,715,4
,,,,,,,716,3
,,,,,,,880,3
,,,,,,,806,3
,,,,,,,730,2
,,,,,,,690,3
,,,,,,,47,3
,,,,,,,826,4
,,,,,,,833,1
,,,,,,,537,2
,,,,,,,453,2
,,,,,,,452,2
,,,,,,,916,4
,,,,,,,666,4
,,,,,,,439,4
,,,,,,,786,4
,,,,,,,922,3
,,,,,,,381,2
,,,,,,,543,2
,,,,,,,222,5
,,,,,,,634,5
,,,,,,,650,2
,,,,,,,814,4
,,,,,,,497,4
,,,,,,,746,3
,,,,,,,851,2
,,,,,,,763,4
,,,,,,,102,2
,,,,,,,14,4
,,,,,,,495,2
,,,,,,,793,5
,,,,,,,354,4
,,,,,,,85,4
,,,,,,,246,1
,,,,,,,907,3
,,,,,,,637,2
,,,,,,,833,2
,,,,,,,586,3
,,,,,,,837,5
,,,,,,,7,4
,,,,,,,378,4
,,,,,,,854,5
,,,,,,,913,3
,,,,,,,504,4
,,,,,,,851,5
,,,,,,,938,2
,,,,,,,846,5
,,,,,,,788,4
,,,,,,,758,3
,,,,,,,867,3
,,,,,,,894,4
,,,,,,,699,3
,,,,,,,611,5
,,,,,,,200,3
,,,,,,,707,2
,,,,,,,224,3
,,,,,,,878,4
,,,,,,,807,4
,,,,,,,236,2
,,,,,,,417,1
,,,,,,,398,4
,,,,,,,863,1
,,,,,,,925,3
,,,,,,,911,3
,,,,,,,621,4
,,,,,,,608,3
,,,,,,,761,2
,,,,,,,796,3
,,,,,,,748,3
,,,,,,,275,2
,,,,,,,867,5
,,,,,,,201,4
,,,,,,,919,4
,,,,,,,690,5
,,,,,,,796,4
,,,,,,,535,4
,,,,,,,795,3
,,,,,,,562,4
,,,,,,,588,3
,,,,,,,798,4
,,,,,,,450,4
,,,,,,,181,2
,,,,,,,796,2
,,,,,,,318,5
,,,,,,,899,4
,,,,,,,631,2
,,,,,,,938,3
,,,,,,,759,3
,,,,,,,694,4
,,,,,,,409,4
,,,,,,,380,4
,,,,,,,903,5
,,,,,,,769,3
,,,,,,,844,4
,,,,,,,851,2
,,,,,,,868,2
,,,,,,,790,3
,,,,,,,308,4
,,,,,,,749,4
,,,,,,,474,5
,,,,,,,342,5
,,,,,,,82,4
,,,,,,,498,2
,,,,,,,852,3
,,,,,,,506,4
,,,,,,,808,4
,,,,,,,222,1
,,,,,,,896,5
,,,,,,,830,4
,,,,,,,279,5
,,,,,,,824,4
,,,,,,,851,3
,,,,,,,761,5
,,,,,,,645,4
,,,,,,,621,5
,,,,,,,13,4
,,,,,,,805,4
,,,,,,,381,3
,,,,,,,773,5
,,,,,,,918,4
,,,,,,,679,4
,,,,,,,826,3
,,,,,,,644,4
,,,,,,,684,4
,,,,,,,272,4
,,,,,,,768,5
,,,,,,,879,5
,,,,,,,500,1
,,,,,,,700,5
,,,,,,,910,3
,,,,,,,848,5
,,,,,,,752,4
,,,,,,,497,4
,,,,,,,561,3
,,,,,,,346,4
,,,,,,,486,4
,,,,,,,887,4
,,,,,,,886,2
,,,,,,,557,2
,,,,,,,863,5
,,,,,,,601,3
,,,,,,,316,3
,,,,,,,429,3
,,,,,,,825,3
,,,,,,,740,3
,,,,,,,786,4
,,,,,,,537,4
,,,,,,,869,3
,,,,,,,42,5
,,,,,,,532,4
,,,,,,,354,4
,,,,,,,640,3
,,,,,,,117,5
,,,,,,,838,4
,,,,,,,586,2
,,,,,,,790,4
,,,,,,,192,4
,,,,,,,645,5
,,,,,,,904,4
,,,,,,,724,3
,,,,,,,903,4
,,,,,,,716,5
,,,,,,,804,5
,,,,,,,828,1
,,,,,,,318,5
,,,,,,,548,3
,,,,,,,715,3
,,,,,,,854,4
,,,,,,,929,4
,,,,,,,824,2
,,,,,,,457,2
,,,,,,,889,3
,,,,,,,540,4
,,,,,,,790,3
,,,,,,,734,4
,,,,,,,416,4
,,,,,,,855,4
,,,,,,,378,4
,,,,,,,933,2
,,,,,,,739,4
,,,,,,,622,3
,,,,,,,822,2
,,,,,,,707,2
,,,,,,,551,5
,,,,,,,422,3
,,,,,,,758,4
,,,,,,,709,4
,,,,,,,76,4
,,,,,,,102,3
,,,,,,,407,5
,,,,,,,344,5
,,,,,,,393,3
,,,,,,,799,5
,,,,,,,576,3
,,,,,,,909,3
,,,,,,,839,3
,,,,,,,486,3
,,,,,,,798,3
,,,,,,,627,3
,,,,,,,854,4
,,,,,,,943,4
,,,,,,,777,1
,,,,,,,923,4
,,,,,,,534,4
,,,,,,,484,4
,,,,,,,886,2
,,,,,,,846,3
,,,,,,,915,3
,,,,,,,25,4
,,,,,,,620,5
,,,,,,,634,4
,,,,,,,495,3
,,,,,,,556,4
,,,,,,,846,1
,,,,,,,156,5
,,,,,,,851,5
,,,,,,,71,4
,,,,,,,838,3
,,,,,,,813,1
,,,,,,,717,4
,,,,,,,790,2
,,,,,,,537,2
,,,,,,,843,3
,,,,,,,222,4
,,,,,,,935,4
,,,,,,,579,3
,,,,,,,747,4
,,,,,,,18,5
,,,,,,,843,2
,,,,,,,932,2
,,,,,,,804,4
,,,,,,,655,3
,,,,,,,542,4
,,,,,,,504,4
,,,,,,,801,5
,,,,,,,881,3
,,,,,,,932,5
,,,,,,,514,4
,,,,,,,630,2
,,,,,,,698,4
,,,,,,,75,2
,,,,,,,887,5
,,,,,,,293,3
,,,,,,,853,3
,,,,,,,655,3
,,,,,,,691,5
,,,,,,,887,3
,,,,,,,284,3
,,,,,,,366,5
,,,,,,,735,4
,,,,,,,600,4
,,,,,,,790,4
,,,,,,,795,3
,,,,,,,805,3
,,,,,,,862,4
,,,,,,,541,3
,,,,,,,798,5
,,,,,,,751,4
,,,,,,,776,4
,,,,,,,338,4
,,,,,,,293,3
,,,,,,,878,2
,,,,,,,758,5
,,,,,,,867,3
,,,,,,,943,5
,,,,,,,764,3
,,,,,,,25,5
,,,,,,,559,5
,,,,,,,592,5
,,,,,,,833,4
,,,,,,,943,4
,,,,,,,340,5
,,,,,,,888,5
,,,,,,,825,4
,,,,,,,637,2
,,,,,,,445,2
,,,,,,,747,4
,,,,,,,847,2
,,,,,,,889,2
,,,,,,,736,3
,,,,,,,887,3
,,,,,,,790,4
,,,,,,,715,5
,,,,,,,603,4
,,,,,,,786,3
,,,,,,,711,4
,,,,,,,648,4
,,,,,,,388,2
,,,,,,,795,4
,,,,,,,704,5
,,,,,,,417,3
,,,,,,,60,5
,,,,,,,28,4
,,,,,,,548,4
,,,,,,,334,4
,,,,,,,532,5
,,,,,,,812,3
,,,,,,,908,4
,,,,,,,745,1
,,,,,,,782,3
,,,,,,,397,2
,,,,,,,642,2
,,,,,,,848,5
,,,,,,,290,4
,,,,,,,852,5
,,,,,,,181,2
,,,,,,,940,4
,,,,,,,331,2
,,,,,,,920,4
,,,,,,,653,5
,,,,,,,327,3
,,,,,,,299,5
,,,,,,,863,5
,,,,,,,595,3
,,,,,,,850,5
,,,,,,,645,3
,,,,,,,846,5
,,,,,,,653,3
,,,,,,,553,3
,,,,,,,580,4
,,,,,,,614,4
,,,,,,,872,3
,,,,,,,562,1
,,,,,,,766,4
,,,,,,,786,4
,,,,,,,805,1
,,,,,,,584,4
,,,,,,,854,3
,,,,,,,896,2
,,,,,,,825,4
,,,,,,,268,5
,,,,,,,823,3
,,,,,,,844,4
,,,,,,,911,3
,,,,,,,756,4
,,,,,,,601,3
,,,,,,,506,2
,,,,,,,756,3
,,,,,,,465,4
,,,,,,,727,2
,,,,,,,738,3
,,,,,,,94,1
,,,,,,,737,4
,,,,,,,815,2
,,,,,,,874,2
,,,,,,,256,5
,,,,,,,892,5
,,,,,,,770,5
,,,,,,,566,4
,,,,,,,749,4
,,,,,,,860,2
,,,,,,,276,5
,,,,,,,843,3
,,,,,,,44,4
,,,,,,,269,1
,,,,,,,806,4
,,,,,,,850,5
,,,,,,,78,3
,,,,,,,758,5
,,,,,,,458,4
,,,,,,,833,1
,,,,,,,854,5
,,,,,,,655,4
,,,,,,,848,4
,,,,,,,7,3
,,,,,,,933,1
,,,,,,,476,4
,,,,,,,249,4
,,,,,,,833,2
,,,,,,,655,4
,,,,,,,751,4
,,,,,,,182,4
,,,,,,,539,4
,,,,,,,336,1
,,,,,,,7,3
,,,,,,,56,3
,,,,,,,828,3
,,,,,,,504,4
,,,,,,,751,4
,,,,,,,677,3
,,,,,,,773,3
,,,,,,,896,3
,,,,,,,868,2
,,,,,,,889,4
,,,,,,,905,4
,,,,,,,586,5
,,,,,,,436,2
,,,,,,,360,5
,,,,,,,464,4
,,,,,,,896,1
,,,,,,,705,5
,,,,,,,826,4
,,,,,,,795,5
,,,,,,,666,3
,,,,,,,916,4
,,,,,,,865,2
,,,,,,,621,3
,,,,,,,892,5
,,,,,,,194,3
,,,,,,,345,3
,,,,,,,624,3
,,,,,,,933,2
,,,,,,,545,4
,,,,,,,749,4
,,,,,,,711,1
,,,,,,,425,1
,,,,,,,712,3
,,,,,,,426,3
,,,,,,,919,5
,,,,,,,508,4
,,,,,,,942,5
,,,,,,,79,4
,,,,,,,766,3
,,,,,,,875,5
,,,,,,,537,3
,,,,,,,648,1
,,,,,,,854,3
,,,,,,,576,2
,,,,,,,425,4
,,,,,,,343,4
,,,,,,,648,2
,,,,,,,551,3
,,,,,,,899,3
,,,,,,,907,5
,,,,,,,881,5
,,,,,,,896,3
,,,,,,,859,4
,,,,,,,908,4
,,,,,,,627,5
,,,,,,,846,4
,,,,,,,198,3
,,,,,,,756,3
,,,,,,,712,3
,,,,,,,727,3
,,,,,,,721,3
,,,,,,,537,2
,,,,,,,868,2
,,,,,,,437,4
,,,,,,,536,2
,,,,,,,870,5
,,,,,,,541,4
,,,,,,,688,5
,,,,,,,870,5
,,,,,,,416,4
,,,,,,,453,5
,,,,,,,63,4
,,,,,,,831,2
,,,,,,,579,4
,,,,,,,7,5
,,,,,,,629,4
,,,,,,,881,4
,,,,,,,650,3
,,,,,,,900,4
,,,,,,,690,5
,,,,,,,815,4
,,,,,,,666,4
,,,,,,,906,4
,,,,,,,181,1
,,,,,,,548,4
,,,,,,,896,2
,,,,,,,624,4
,,,,,,,725,4
,,,,,,,393,4
,,,,,,,776,2
,,,,,,,222,2
,,,,,,,643,3
,,,,,,,846,5
,,,,,,,909,4
,,,,,,,796,3
,,,,,,,655,3
,,,,,,,590,4
,,,,,,,406,3
,,,,,,,828,3
,,,,,,,372,5
,,,,,,,781,1
,,,,,,,823,3
,,,,,,,622,5
,,,,,,,738,4
,,,,,,,305,3
,,,,,,,741,5
,,,,,,,846,5
,,,,,,,749,5
,,,,,,,881,1
,,,,,,,456,3
,,,,,,,932,2
,,,,,,,503,3
,,,,,,,906,4
,,,,,,,474,3
,,,,,,,829,4
,,,,,,,622,4
,,,,,,,833,4
,,,,,,,566,2
,,,,,,,505,4
,,,,,,,315,5
,,,,,,,796,4
,,,,,,,267,3
,,,,,,,799,4
,,,,,,,682,3
,,,,,,,643,3
,,,,,,,924,4
,,,,,,,657,2
,,,,,,,874,4
,,,,,,,864,4
,,,,,,,812,4
,,,,,,,814,3
,,,,,,,15,3
,,,,,,,846,4
,,,,,,,738,3
,,,,,,,435,3
,,,,,,,42,4
,,,,,,,650,3
,,,,,,,806,2
,,,,,,,912,4
,,,,,,,632,3
,,,,,,,536,4
,,,,,,,627,4
,,,,,,,693,4
,,,,,,,843,2
,,,,,,,805,4
,,,,,,,581,4
,,,,,,,833,3
,,,,,,,848,5
,,,,,,,393,3
,,,,,,,537,3
,,,,,,,97,4
,,,,,,,815,2
,,,,,,,936,4
,,,,,,,209,2
,,,,,,,580,5
,,,,,,,487,2
,,,,,,,527,3
,,,,,,,851,3
,,,,,,,804,5
,,,,,,,851,2
,,,,,,,797,2
,,,,,,,524,4
,,,,,,,698,2
,,,,,,,862,5
,,,,,,,708,2
,,,,,,,487,4
,,,,,,,305,2
,,,,,,,932,4
,,,,,,,921,3
,,,,,,,811,4
,,,,,,,748,5
,,,,,,,907,4
,,,,,,,647,4
,,,,,,,561,1
,,,,,,,246,1
,,,,,,,875,4
,,,,,,,704,3
,,,,,,,642,4
,,,,,,,690,1
,,,,,,,847,4
,,,,,,,643,5
,,,,,,,390,5
,,,,,,,749,4
,,,,,,,92,3
,,,,,,,817,3
,,,,,,,890,5
,,,,,,,901,5
,,,,,,,447,5
,,,,,,,698,3
,,,,,,,911,4
,,,,,,,861,1
,,,,,,,916,3
,,,,,,,639,2
,,,,,,,653,1
,,,,,,,788,4
,,,,,,,931,4
,,,,,,,608,5
,,,,,,,823,4
,,,,,,,585,4
,,,,,,,863,2
,,,,,,,102,3
,,,,,,,846,5
,,,,,,,665,4
,,,,,,,819,5
,,,,,,,854,2
,,,,,,,868,2
,,,,,,,498,3
,,,,,,,749,3
,,,,,,,479,3
,,,,,,,831,2
,,,,,,,461,1
,,,,,,,277,3
,,,,,,,863,4
,,,,,,,761,1
,,,,,,,863,1
,,,,,,,828,2
,,,,,,,889,4
,,,,,,,848,5
,,,,,,,216,3
,,,,,,,880,2
,,,,,,,758,5
,,,,,,,496,3
,,,,,,,758,2
,,,,,,,480,4
,,,,,,,159,5
,,,,,,,594,4
,,,,,,,469,4
,,,,,,,599,3
,,,,,,,788,1
,,,,,,,515,4
,,,,,,,339,5
,,,,,,,91,4
,,,,,,,727,4
,,,,,,,892,4
,,,,,,,901,5
,,,,,,,655,3
,,,,,,,524,4
,,,,,,,712,4
,,,,,,,851,3
,,,,,,,840,3
,,,,,,,756,4
,,,,,,,892,4
,,,,,,,896,5
,,,,,,,872,4
,,,,,,,770,5
,,,,,,,715,3
,,,,,,,916,3
,,,,,,,871,2
,,,,,,,882,5
,,,,,,,758,4
,,,,,,,586,5
,,,,,,,735,4
,,,,,,,886,4
,,,,,,,573,3
,,,,,,,851,4
,,,,,,,666,4
,,,,,,,782,3
,,,,,,,921,5
,,,,,,,339,5
,,,,,,,11,2
,,,,,,,435,4
,,,,,,,711,5
,,,,,,,660,3
,,,,,,,186,4
,,,,,,,850,5
,,,,,,,567,5
,,,,,,,765,5
,,,,,,,798,3
,,,,,,,474,4
,,,,,,,782,3
,,,,,,,650,3
,,,,,,,823,3
,,,,,,,911,4
,,,,,,,791,3
,,,,,,,889,3
,,,,,,,829,4
,,,,,,,537,4
,,,,,,,429,4
,,,,,,,645,3
,,,,,,,844,5
,,,,,,,868,2
,,,,,,,244,4
,,,,,,,385,1
,,,,,,,416,3
,,,,,,,875,4
,,,,,,,739,3
,,,,,,,896,3
,,,,,,,796,4
,,,,,,,749,3
,,,,,,,532,2
,,,,,,,589,5
,,,,,,,943,4
,,,,,,,851,3
,,,,,,,889,3
,,,,,,,587,2
,,,,,,,851,2
,,,,,,,20,4
,,,,,,,686,5
,,,,,,,308,5
,,,,,,,770,5
,,,,,,,570,2
,,,,,,,648,4
,,,,,,,181,1
,,,,,,,655,3
,,,,,,,840,5
,,,,,,,854,2
,,,,,,,868,4
,,,,,,,877,3
,,,,,,,650,2
,,,,,,,331,5
,,,,,,,867,5
,,,,,,,751,4
,,,,,,,524,3
,,,,,,,881,3
,,,,,,,409,2
,,,,,,,849,5
,,,,,,,614,4
,,,,,,,749,3
,,,,,,,823,4
,,,,,,,489,4
,,,,,,,825,4
,,,,,,,617,1
,,,,,,,825,3
,,,,,,,848,5
,,,,,,,523,5
,,,,,,,711,5
,,,,,,,497,4
,,,,,,,905,5
,,,,,,,784,4
,,,,,,,659,5
,,,,,,,407,2
,,,,,,,828,4
,,,,,,,398,5
,,,,,,,796,4
,,,,,,,919,2
,,,,,,,889,3
,,,,,,,635,4
,,,,,,,795,4
,,,,,,,896,2
,,,,,,,6,4
,,,,,,,835,5
,,,,,,,437,1
,,,,,,,863,1
,,,,,,,674,5
,,,,,,,327,3
,,,,,,,896,2
,,,,,,,437,4
,,,,,,,622,5
,,,,,,,838,5
,,,,,,,867,5
,,,,,,,653,3
,,,,,,,839,4
,,,,,,,863,2
,,,,,,,7,4
,,,,,,,152,4
,,,,,,,664,4
,,,,,,,612,4
,,,,,,,887,4
,,,,,,,630,3
,,,,,,,511,4
,,,,,,,378,4
,,,,,,,906,4
,,,,,,,601,5
,,,,,,,488,1
,,,,,,,515,3
,,,,,,,843,4
,,,,,,,622,3
,,,,,,,659,4
,,,,,,,774,3
,,,,,,,690,3
,,,,,,,854,4
,,,,,,,932,5
,,,,,,,758,4
,,,,,,,394,5
,,,,,,,655,3
,,,,,,,880,4
,,,,,,,693,4
,,,,,,,130,4
,,,,,,,622,4
,,,,,,,894,4
,,,,,,,657,3
,,,,,,,883,4
,,,,,,,115,3
,,,,,,,49,1
,,,,,,,241,5
,,,,,,,834,3
,,,,,,,637,1
,,,,,,,788,3
,,,,,,,553,4
,,,,,,,848,5
,,,,,,,937,4
,,,,,,,648,3
,,,,,,,934,4
,,,,,,,160,4
,,,,,,,749,3
,,,,,,,425,3
,,,,,,,815,3
,,,,,,,249,5
,,,,,,,919,3
,,,,,,,788,5
,,,,,,,804,3
,,,,,,,870,2
,,,,,,,774,2
,,,,,,,308,3
,,,,,,,666,3
,,,,,,,624,4
,,,,,,,457,4
,,,,,,,795,3
,,,,,,,506,2
,,,,,,,707,3
,,,,,,,886,3
,,,,,,,660,4
,,,,,,,868,1
,,,,,,,21,2
,,,,,,,643,4
,,,,,,,889,3
,,,,,,,833,4
,,,,,,,721,3
,,,,,,,727,4
,,,,,,,533,3
,,,,,,,932,2
,,,,,,,878,4
,,,,,,,880,3
,,,,,,,865,1
,,,,,,,296,5
,,,,,,,393,2
,,,,,,,454,3
,,,,,,,586,3
,,,,,,,729,3
,,,,,,,716,2
,,,,,,,192,5
,,,,,,,880,5
,,,,,,,660,5
,,,,,,,669,5
,,,,,,,447,2
,,,,,,,524,2
,,,,,,,32,4
,,,,,,,524,5
,,,,,,,671,5
,,,,,,,451,4
,,,,,,,460,2
,,,,,,,724,4
,,,,,,,13,4
,,,,,,,938,3
,,,,,,,897,4
,,,,,,,463,2
,,,,,,,405,1
,,,,,,,754,4
,,,,,,,346,1
,,,,,,,711,4
,,,,,,,940,1
,,,,,,,889,4
,,,,,,,913,3
,,,,,,,655,2
,,,,,,,854,3
,,,,,,,405,1
,,,,,,,916,4
,,,,,,,506,2
,,,,,,,474,4
,,,,,,,773,4
,,,,,,,436,4
,,,,,,,823,5
,,,,,,,889,3
,,,,,,,716,4
,,,,,,,537,3
,,,,,,,690,1
,,,,,,,795,2
,,,,,,,846,5
,,,,,,,622,4
,,,,,,,561,2
,,,,,,,222,4
,,,,,,,347,4
,,,,,,,840,5
,,,,,,,932,5
,,,,,,,468,2
,,,,,,,716,5
,,,,,,,938,5
,,,,,,,653,2
,,,,,,,919,4
,,,,,,,533,4
,,,,,,,588,3
,,,,,,,896,2
,,,,,,,655,3
,,,,,,,835,3
,,,,,,,279,4
,,,,,,,942,5
,,,,,,,746,3
,,,,,,,94,4
,,,,,,,748,4
,,,,,,,313,4
,,,,,,,286,4
,,,,,,,536,4
,,,,,,,478,5
,,,,,,,325,5
,,,,,,,514,5
,,,,,,,850,3
,,,,,,,815,4
,,,,,,,655,3
,,,,,,,163,3
,,,,,,,479,4
,,,,,,,916,3
,,,,,,,752,4
,,,,,,,846,2
,,,,,,,699,3
,,,,,,,516,4
,,,,,,,778,2
,,,,,,,807,5
,,,,,,,113,3
,,,,,,,796,3
,,,,,,,498,3
,,,,,,,882,3
,,,,,,,880,4
,,,,,,,806,5
,,,,,,,830,4
,,,,,,,943,5
,,,,,,,843,3
,,,,,,,479,4
,,,,,,,660,2
,,,,,,,749,2
,,,,,,,881,2
,,,,,,,834,5
,,,,,,,274,3
,,,,,,,821,5
,,,,,,,483,4
,,,,,,,535,4
,,,,,,,740,2
,,,,,,,246,1
,,,,,,,489,2
,,,,,,,932,4
,,,,,,,933,2
,,,,,,,87,3
,,,,,,,941,4
,,,,,,,778,2
,,,,,,,693,3
,,,,,,,694,5
,,,,,,,618,4
,,,,,,,851,2
,,,,,,,535,2
,,,,,,,186,2
,,,,,,,825,3
,,,,,,,831,2
,,,,,,,257,4
,,,,,,,480,4
,,,,,,,698,2
,,,,,,,569,3
,,,,,,,542,4
,,,,,,,6,3
,,,,,,,526,3
,,,,,,,524,3
,,,,,,,543,4
,,,,,,,462,4
,,,,,,,190,5
,,,,,,,234,3
,,,,,,,916,3
,,,,,,,158,3
,,,,,,,846,5
,,,,,,,551,5
,,,,,,,405,5
,,,,,,,911,4
,,,,,,,637,4
,,,,,,,457,5
,,,,,,,568,4
,,,,,,,116,2
,,,,,,,715,5
,,,,,,,804,3
,,,,,,,942,3
,,,,,,,894,4
,,,,,,,293,3
,,,,,,,621,5
,,,,,,,603,4
,,,,,,,933,2
,,,,,,,478,2
,,,,,,,621,3
,,,,,,,450,2
,,,,,,,336,1
,,,,,,,890,5
,,,,,,,655,1
,,,,,,,559,3
,,,,,,,374,1
,,,,,,,543,4
,,,,,,,751,4
,,,,,,,896,3
,,,,,,,846,1
,,,,,,,757,3
,,,,,,,932,4
,,,,,,,815,3
,,,,,,,902,5
,,,,,,,889,4
,,,,,,,132,4
,,,,,,,577,3
,,,,,,,210,4
,,,,,,,373,4
,,,,,,,593,4
,,,,,,,676,4
,,,,,,,357,5
,,,,,,,870,2
,,,,,,,758,4
,,,,,,,608,1
,,,,,,,406,5
,,,,,,,898,4
,,,,,,,334,3
,,,,,,,544,3
,,,,,,,768,2
,,,,,,,411,5
,,,,,,,893,3
